layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy,eval_split
28,base,multitask_triple_base,suppression,0.35,257389.2265625,2323853.0681762695,741.9709668506607,0.5123042638103167,
28,base,multitask_triple_base,suppression,0.39999999999999997,239298.0546875,2563151.1228637695,716.1640466230147,0.45413870612780255,
28,base,multitask_triple_base,suppression,0.44999999999999996,234398.5078125,2797549.6306762695,694.6981948538042,0.47321432332197827,
28,base,multitask_triple_base,suppression,0.49999999999999994,235848.4453125,3033398.0759887695,678.0058283390186,0.4899328847726186,
28,base,multitask_triple_base,suppression,0.5499999999999999,199291.00390625,3232689.0798950195,656.7836407750954,0.23735119899113974,
28,base,multitask_triple_base,suppression,0.5999999999999999,160955.08984375,3393644.1697387695,632.0812385432612,0.34153615931669873,
28,base,multitask_triple_base,suppression,0.6499999999999999,121607.2421875,3515251.4119262695,604.3065862001495,0.3444940646489461,
28,base,multitask_triple_base,suppression,0.7,216602.798828125,3731854.2107543945,595.6670727461125,0.5312500298023224,
28,base,multitask_triple_base,suppression,0.7499999999999998,149928.75,3881782.9607543945,578.3347676928478,0.5540641297896703,
28,base,multitask_triple_base,suppression,0.7999999999999998,130642.087890625,4012425.0486450195,560.4728381959799,0.4973900020122528,
28,base,multitask_triple_base,suppression,0.8499999999999999,97214.7861328125,4109639.834777832,540.2444899142674,0.5766369303067526,
28,base,multitask_triple_base,suppression,0.8999999999999999,172468.099609375,4282107.934387207,531.674687656718,0.5622669657071432,
28,base,multitask_triple_base,suppression,0.9499999999999997,222758.80078125,4504866.735168457,529.8596489259536,0.5483631243308386,
28,base,multitask_triple_base,suppression,0.9999999999999998,196709.841796875,4701576.576965332,525.3745197190001,0.4526472787062327,
28,base,multitask_triple_base,suppression,test,1154066.9296875,4701576.576965332,386.7516520400469,0.34841377039750415,test
28,instruct,attribute,suppression,0.02,786.3749389648438,786.3749389648438,4.393156083602479,0.016759775578975677,
28,instruct,attribute,suppression,0.04,84209.4296875,84995.80462646484,237.4184486772761,0.07821229100227356,
28,instruct,attribute,suppression,0.06,83659.8125,168655.61712646484,314.07005051483213,0.061452511698007584,
28,instruct,attribute,suppression,0.08,57519.9296875,226175.54681396484,315.8876352150347,0.20670390129089355,
28,instruct,attribute,suppression,0.1,42710.7265625,268886.27337646484,300.4315903647652,0.1955307275056839,
28,instruct,attribute,suppression,0.12000000000000001,48611.79296875,317498.06634521484,295.62203570317956,0.27374300360679626,
28,instruct,attribute,suppression,0.13999999999999999,38149.6328125,355647.69915771484,284.06365747421313,0.2584269642829895,
28,instruct,attribute,suppression,0.16,29470.1484375,385117.84759521484,268.9370444100662,0.4611111283302307,
28,instruct,attribute,suppression,0.18,12329.75390625,397447.60150146484,246.70862911326185,0.4525139629840851,
28,instruct,attribute,suppression,0.2,18066.3046875,415513.90618896484,232.1306738485837,0.44134077429771423,
28,instruct,attribute,suppression,0.25,37956.97265625,453470.87884521484,202.71384838856272,0.33557048439979553,
28,instruct,attribute,suppression,0.3,41792.234375,495263.11322021484,184.4555356499869,0.5491071939468384,
28,instruct,attribute,suppression,0.35,39264.19921875,534527.3124389648,170.66644713887766,0.3803131878376007,
28,instruct,attribute,suppression,0.39999999999999997,40134.59375,574661.9061889648,160.56493606844506,0.572706937789917,
28,instruct,attribute,suppression,0.44999999999999996,29955.435546875,604617.3417358398,150.1408844638291,0.4933035969734192,
28,instruct,attribute,suppression,0.49999999999999994,16581.208984375,621198.5507202148,138.8463457130565,0.5324384570121765,
28,instruct,attribute,suppression,0.5499999999999999,19091.166015625,640289.7167358398,130.08730531000404,0.5267857313156128,
28,instruct,attribute,suppression,0.5999999999999999,25501.205078125,665790.9218139648,124.00650434232908,0.5548098683357239,
28,instruct,attribute,suppression,0.6499999999999999,10986.3505859375,676777.2723999023,116.34472621624589,0.5401785969734192,
28,instruct,attribute,suppression,0.7,34047.90625,710825.1786499023,113.45972524340021,0.5848214626312256,
28,instruct,attribute,suppression,0.7499999999999998,12703.6162109375,723528.7948608398,107.7963043594815,0.6644295454025269,
28,instruct,attribute,suppression,0.7999999999999998,11592.4912109375,735121.2860717773,102.68491214859301,0.6331096291542053,
28,instruct,attribute,suppression,0.8499999999999999,13212.0849609375,748333.3710327148,98.37430932466344,0.5491071939468384,
28,instruct,attribute,suppression,0.8999999999999999,39160.17578125,787493.5468139648,97.77670062254344,0.536912739276886,
28,instruct,attribute,suppression,0.9499999999999997,14464.837890625,801958.3847045898,94.32585094149492,0.609375,
28,instruct,attribute,suppression,0.9999999999999998,24118.96484375,826077.3495483398,92.3094591069773,0.501118540763855,
28,instruct,attribute,suppression,test,158334.59375,826077.3495483398,53.0611909349866,0.5321716070175171,test
28,instruct,state,suppression,0.02,869.587158203125,869.587158203125,4.858028816777234,0.03910614550113678,
28,instruct,state,suppression,0.04,54349.3671875,55218.954345703125,154.2428892338076,0.044692736119031906,
28,instruct,state,suppression,0.06,77145.7109375,132364.66528320312,246.4891346055924,0.07262569665908813,
28,instruct,state,suppression,0.08,78270.78125,210635.44653320312,294.1835845435798,0.033519551157951355,
28,instruct,state,suppression,0.1,70157.40625,280792.8527832031,313.7350310426851,0.07821229100227356,
28,instruct,state,suppression,0.12000000000000001,82607.65625,363400.5090332031,338.3617402543791,0.016759775578975677,
28,instruct,state,suppression,0.13999999999999999,65895.984375,429296.4934082031,342.8885730097469,0.05056179687380791,
28,instruct,state,suppression,0.16,48805.37109375,478101.8645019531,333.87001711030246,0.04444444552063942,
28,instruct,state,suppression,0.18,49513.578125,527615.4426269531,327.50803390872323,0.12290502339601517,
28,instruct,state,suppression,0.2,61096.30859375,588711.7512207031,328.88924649201294,0.18435753881931305,
28,instruct,state,suppression,0.25,133734.28125,722446.0324707031,322.9530766520801,0.19686800241470337,
28,instruct,state,suppression,0.3,92892.515625,815338.5480957031,303.6642637227945,0.1428571492433548,
28,instruct,state,suppression,0.35,117266.8828125,932605.4309082031,297.7667403921466,0.11633110046386719,
28,instruct,state,suppression,0.39999999999999997,90109.2890625,1022714.7199707031,285.754322428249,0.1633109599351883,
28,instruct,state,suppression,0.44999999999999996,76952.5546875,1099667.2746582031,273.07357205319175,0.1116071492433548,
28,instruct,state,suppression,0.49999999999999994,80270.265625,1179937.5402832031,263.7321279130986,0.1700223684310913,
28,instruct,state,suppression,0.5499999999999999,64017.98046875,1243955.5207519531,252.7337506606975,0.1160714328289032,
28,instruct,state,suppression,0.5999999999999999,62158.828125,1306114.3488769531,243.26957513074188,0.18344518542289734,
28,instruct,state,suppression,0.6499999999999999,68027.9453125,1374142.2941894531,236.22869076662423,0.1316964328289032,
28,instruct,state,suppression,0.7,54438.515625,1428580.8098144531,228.02566796719125,0.212053582072258,
28,instruct,state,suppression,0.7499999999999998,42277.328125,1470858.1379394531,219.138578358083,0.2639821171760559,
28,instruct,state,suppression,0.7999999999999998,32258.06640625,1503116.2043457031,209.96175504200352,0.33557048439979553,
28,instruct,state,suppression,0.8499999999999999,56182.09765625,1559298.3020019531,204.9820299726506,0.243303582072258,
28,instruct,state,suppression,0.8999999999999999,36729.72265625,1596028.0246582031,198.16588336953106,0.21923936903476715,
28,instruct,state,suppression,0.9499999999999997,39758.25,1635786.2746582031,192.40017344838898,0.1941964328289032,
28,instruct,state,suppression,0.9999999999999998,31465.529296875,1667251.8039550781,186.30593406582614,0.3154362440109253,
28,instruct,state,suppression,test,350054.6875,1667251.8039550781,117.31055211126005,0.18498660624027252,test
28,instruct,correctness_instruct,suppression,0.02,585.7802124023438,585.7802124023438,3.272515153085719,0.3854748606681824,
28,instruct,correctness_instruct,suppression,0.04,11323.470703125,11909.250915527344,33.26606400985292,0.6480446457862854,
28,instruct,correctness_instruct,suppression,0.06,42893.0859375,54802.336853027344,102.05276881383118,0.6703910231590271,
28,instruct,correctness_instruct,suppression,0.08,2928.738037109375,57731.07489013672,80.62999286331944,0.6201117038726807,
28,instruct,correctness_instruct,suppression,0.1,39652.671875,97383.74676513672,108.80865560350472,0.6089385151863098,
28,instruct,correctness_instruct,suppression,0.12000000000000001,66819.09375,164202.84051513672,152.88905075897273,0.5810055732727051,
28,instruct,correctness_instruct,suppression,0.13999999999999999,71646.5078125,235849.34832763672,188.37807374411878,0.6685393452644348,
28,instruct,correctness_instruct,suppression,0.16,79167.78125,315017.1295776367,219.9840290346625,0.3888888955116272,
28,instruct,correctness_instruct,suppression,0.18,52845.80859375,367862.9381713867,228.3444681386634,0.40223461389541626,
28,instruct,correctness_instruct,suppression,0.2,12957.95703125,380820.8952026367,212.74910346516018,0.41899439692497253,
28,instruct,correctness_instruct,suppression,0.25,34031.43359375,414852.3287963867,185.45030344049474,0.3467561602592468,
28,instruct,correctness_instruct,suppression,0.3,7399.1279296875,422251.4567260742,157.26311237470176,0.59375,
28,instruct,correctness_instruct,suppression,0.35,148356.5,570607.9567260742,182.18644850768652,0.6353467702865601,
28,instruct,correctness_instruct,suppression,0.39999999999999997,24732.234375,595340.1911010742,166.3426071810769,0.3758389353752136,
28,instruct,correctness_instruct,suppression,0.44999999999999996,7861.98046875,603202.1715698242,149.78946401038596,0.4933035969734192,
28,instruct,correctness_instruct,suppression,0.49999999999999994,138769.171875,741971.3434448242,165.84071154332236,0.3691275119781494,
28,instruct,correctness_instruct,suppression,0.5499999999999999,49205.01953125,791176.3629760742,160.74286123040923,0.6160714626312256,
28,instruct,correctness_instruct,suppression,0.5999999999999999,93357.5859375,884533.9489135742,164.74836075872122,0.6554809808731079,
28,instruct,correctness_instruct,suppression,0.6499999999999999,162150.609375,1046684.5582885742,179.93545784572362,0.6361607313156128,
28,instruct,correctness_instruct,suppression,0.7,71624.1796875,1118308.7379760742,178.50099568652422,0.6428571939468384,
28,instruct,correctness_instruct,suppression,0.7499999999999998,146473.984375,1264782.7223510742,188.4360432585033,0.5973154306411743,
28,instruct,correctness_instruct,suppression,0.7999999999999998,67389.0859375,1332171.8082885742,186.08350444036518,0.33557048439979553,
28,instruct,correctness_instruct,suppression,0.8499999999999999,26523.02734375,1358694.8356323242,178.61112601976131,0.6383928656578064,
28,instruct,correctness_instruct,suppression,0.8999999999999999,65268.46875,1423963.3043823242,176.80199955082247,0.6308724880218506,
28,instruct,correctness_instruct,suppression,0.9499999999999997,186836.46875,1610799.7731323242,189.46127653873492,0.3794642984867096,
28,instruct,correctness_instruct,suppression,0.9999999999999998,68820.2734375,1679620.0465698242,187.68801503741471,0.3870246112346649,
28,instruct,correctness_instruct,suppression,test,141056.15625,1679620.0465698242,47.2708298424933,0.6146112680435181,test
28,instruct,multitask_dual,suppression,0.02,1966.0049438476562,1966.0049438476562,10.983267842724336,0.06703910417854786,
28,instruct,multitask_dual,suppression,0.04,131810.29296875,133776.29791259766,373.6768098117253,0.06145251356065273,
28,instruct,multitask_dual,suppression,0.06,154014.0390625,287790.33697509766,535.9224152236455,0.12011172622442245,
28,instruct,multitask_dual,suppression,0.08,140030.08984375,427820.42681884766,597.514562596156,0.14525139145553112,
28,instruct,multitask_dual,suppression,0.1,125445.77734375,553266.2041625977,618.1745297906119,0.22625698149204254,
28,instruct,multitask_dual,suppression,0.12000000000000001,85684.89453125,638951.0986938477,594.9265350966924,0.17597764171659946,
28,instruct,multitask_dual,suppression,0.13999999999999999,84533.330078125,723484.4287719727,577.8629622779334,0.18820224329829216,
28,instruct,multitask_dual,suppression,0.16,89999.16015625,813483.5889282227,568.0751319331164,0.22222222574055195,
28,instruct,multitask_dual,suppression,0.18,75855.505859375,889339.0947875977,552.0416479128477,0.18994413316249847,
28,instruct,multitask_dual,suppression,0.2,52362.6396484375,941701.7344360352,526.0903544335392,0.23463686555624008,
28,instruct,multitask_dual,suppression,0.25,141820.890625,1083522.6250610352,484.36415961601926,0.34116330742836,
28,instruct,multitask_dual,suppression,0.3,105945.162109375,1189467.7871704102,443.0047624470801,0.4051339402794838,
28,instruct,multitask_dual,suppression,0.35,98391.833984375,1287859.6211547852,411.19400420012295,0.41163312643766403,
28,instruct,multitask_dual,suppression,0.39999999999999997,125480.7421875,1413340.3633422852,394.8981177262602,0.3724832087755203,
28,instruct,multitask_dual,suppression,0.44999999999999996,108213.6884765625,1521554.0518188477,377.83810574096043,0.3203125149011612,
28,instruct,multitask_dual,suppression,0.49999999999999994,95384.94921875,1616939.0010375977,361.4079126145726,0.2539149932563305,
28,instruct,multitask_dual,suppression,0.5499999999999999,90735.546875,1707674.5479125977,346.94728726383534,0.331473246216774,
28,instruct,multitask_dual,suppression,0.5999999999999999,80452.587890625,1788127.1358032227,333.0465888998366,0.3847874701023102,
28,instruct,multitask_dual,suppression,0.6499999999999999,68659.6015625,1856786.7373657227,319.20005799651415,0.3113839402794838,
28,instruct,multitask_dual,suppression,0.7,96647.1328125,1953433.8701782227,311.8010965966836,0.356026791036129,
28,instruct,multitask_dual,suppression,0.7499999999999998,90655.6484375,2044089.5186157227,304.54253853035203,0.3937360346317291,
28,instruct,multitask_dual,suppression,0.7999999999999998,89490.08203125,2133579.6006469727,298.02760171071,0.4172259569168091,
28,instruct,multitask_dual,suppression,0.8499999999999999,59253.498046875,2192833.0986938477,288.26516349334133,0.4654017984867096,
