layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy
16,base,attribute,all,0.18,7752.3154296875,107394.7490234375,17.801218137483424,0.19402985274791718
16,base,attribute,all,0.2,10878.1513671875,118272.900390625,17.642139079747167,0.24441133439540863
16,base,attribute,all,0.25,35184.55078125,153457.451171875,18.31234500857697,0.25954654812812805
16,base,attribute,all,0.3,22111.27734375,175568.728515625,17.45910188102874,0.1539379507303238
16,base,attribute,all,0.35,20127.6328125,195696.361328125,16.680562677133054,0.23687352240085602
16,base,attribute,all,0.39999999999999997,15323.87109375,211020.232421875,15.738382489698315,0.34128880500793457
16,base,attribute,all,0.44999999999999996,12464.7373046875,223484.9697265625,14.816028223718012,0.19928401708602905
16,base,attribute,all,0.49999999999999994,20766.939453125,244251.9091796875,14.573502934348896,0.36455848813056946
16,base,attribute,all,0.5499999999999999,12349.548828125,256601.4580078125,13.917744644346287,0.45080500841140747
16,base,attribute,all,0.5999999999999999,8179.62646484375,264781.08447265625,13.164673816569197,0.4242243468761444
16,base,attribute,all,0.6499999999999999,9369.7177734375,274150.80224609375,12.582073626421302,0.40214797854423523
16,base,attribute,all,0.7,11139.875,285290.67724609375,12.158136682126305,0.32219570875167847
16,base,attribute,all,0.7499999999999998,11229.5029296875,296520.18017578125,11.794287425948898,0.42601433396339417
16,base,attribute,all,0.7999999999999998,15157.7529296875,311677.93310546875,11.622401204663786,0.32517901062965393
16,base,attribute,all,0.8499999999999999,10042.3134765625,321720.24658203125,11.291202982558216,0.403937965631485
16,base,attribute,all,0.8999999999999999,5084.95849609375,326805.205078125,10.83248384361845,0.45525062084198
16,base,attribute,all,0.9499999999999997,14025.416015625,340830.62109375,10.70279858984927,0.35441529750823975
16,base,attribute,all,0.9999999999999998,10819.369140625,351649.990234375,10.49043853806196,0.5447494387626648
16,base_control,attribute,all,0.02,2000.8951416015625,2000.8951416015625,2.98641065910681,0.08656716346740723
16,base_control,attribute,all,0.04,13830.5966796875,15831.491821289062,11.814546135290346,0.09253731369972229
16,base_control,attribute,all,0.06,21383.755859375,37215.24768066406,18.50584171092196,0.06259314715862274
16,base_control,attribute,all,0.08,17514.728515625,54729.97619628906,20.414015739011212,0.07313432544469833
16,base_control,attribute,all,0.1,16076.529296875,70806.50549316406,21.123659156671856,0.10581222176551819
16,base_control,attribute,all,0.12000000000000001,18610.703125,89417.20861816406,22.23202601147789,0.07761193811893463
16,base_control,attribute,all,0.13999999999999999,19447.75,108864.95861816406,23.19730633244493,0.15797317028045654
16,base_control,attribute,all,0.16,13939.08203125,122804.04064941406,22.898385353237753,0.020895522087812424
16,base_control,attribute,all,0.18,17227.0546875,140031.09533691406,23.210856180492964,0.09253731369972229
16,base_control,attribute,all,0.2,18369.11328125,158400.20861816406,23.627716082661703,0.04470938816666603
16,base_control,attribute,all,0.25,53740.58203125,212140.79064941406,25.315130149094756,0.1038186177611351
16,base_control,attribute,all,0.3,43202.45703125,255343.24768066406,25.39212884652586,0.07398568093776703
16,base_control,attribute,all,0.35,50334.9140625,305678.16174316406,26.055076861844874,0.08651551604270935
16,base_control,attribute,all,0.39999999999999997,37106.7421875,342784.90393066406,25.56569987549702,0.1640811562538147
16,base_control,attribute,all,0.44999999999999996,40147.45703125,382932.36096191406,25.386658774987673,0.057875897735357285
16,base_control,attribute,all,0.49999999999999994,50813.83203125,433746.19299316406,25.879844450666113,0.06503580510616302
16,base_control,attribute,all,0.5499999999999999,36611.71484375,470357.90783691406,25.51162921499778,0.10793082416057587
16,base_control,attribute,all,0.5999999999999999,33527.6875,503885.59533691406,25.052731831994933,0.08890215307474136
16,base_control,attribute,all,0.6499999999999999,48589.46875,552475.0640869141,25.355687002015422,0.1038186177611351
16,base_control,attribute,all,0.7,44022.0546875,596497.1187744141,25.420716760043216,0.08293556421995163
16,base_control,attribute,all,0.7499999999999998,48913.1484375,645410.2672119141,25.671622736244146,0.10083532333374023
16,base_control,attribute,all,0.7999999999999998,56533.5390625,701943.8062744141,26.175329316270055,0.05489260330796242
16,base_control,attribute,all,0.8499999999999999,44699.77734375,746643.5836181641,26.204456660167903,0.09307876229286194
16,base_control,attribute,all,0.8999999999999999,43921.4453125,790565.0289306641,26.20454867349478,0.11038186401128769
16,base_control,attribute,all,0.9499999999999997,52369.03515625,842934.0640869141,26.46990309583652,0.05011933296918869
16,base_control,attribute,all,0.9999999999999998,61869.95703125,904804.0211181641,26.99215480200961,0.10739856958389282
16,base,state,all,0.02,2547.326171875,2547.326171875,3.801979361007463,0.011940298601984978
16,base,state,all,0.04,4523.39501953125,7070.72119140625,5.276657605527053,0.08805970102548599
16,base,state,all,0.06,4061.822998046875,11132.544189453125,5.535825056913538,0.03874813765287399
16,base,state,all,0.08,6032.21142578125,17164.755615234375,6.402370613664444,0.046268656849861145
16,base,state,all,0.1,4980.9013671875,22145.656982421875,6.606699577094831,0.09239940345287323
16,base,state,all,0.12000000000000001,5018.9462890625,27164.603271484375,6.754003796987662,0.03283582255244255
16,base,state,all,0.13999999999999999,4907.8837890625,32072.487060546875,6.834111881642206,0.059612520039081573
16,base,state,all,0.16,3473.07080078125,35545.557861328125,6.6279242702457815,0.13880597054958344
16,base,state,all,0.18,7018.7451171875,42564.302978515625,7.0552466398998215,0.056716419756412506
16,base,state,all,0.2,4637.57421875,47201.877197265625,7.040852803888071,0.08494783937931061
16,base,state,all,0.25,11462.3203125,58664.197509765625,7.000500896153416,0.08114558458328247
16,base,state,all,0.3,12709.091796875,71373.28930664062,7.097582468838566,0.09725537151098251
16,base,state,all,0.35,16884.509765625,88257.79907226562,7.522826378474738,0.07935561239719391
16,base,state,all,0.39999999999999997,10830.8134765625,99088.61254882812,7.390260482460332,0.059665873646736145
16,base,state,all,0.44999999999999996,6679.64892578125,105768.26147460938,7.011950508791394,0.13544152677059174
16,base,state,all,0.49999999999999994,9653.2841796875,115421.54565429688,6.8867270676788115,0.07040572911500931
16,base,state,all,0.5499999999999999,7281.7587890625,122703.30444335938,6.655274960316721,0.13059033453464508
16,base,state,all,0.5999999999999999,10482.5537109375,133185.85815429688,6.6218792897278815,0.060262531042099
16,base,state,all,0.6499999999999999,11447.7431640625,144633.60131835938,6.637918276119114,0.12470167875289917
16,base,state,all,0.7,10936.0390625,155569.64038085938,6.6298589550760445,0.0859188586473465
16,base,state,all,0.7499999999999998,11265.6396484375,166835.28002929688,6.635984250001864,0.08114558458328247
16,base,state,all,0.7999999999999998,11491.79296875,178327.07299804688,6.649777118918853,0.09964200854301453
16,base,state,all,0.8499999999999999,7445.0078125,185772.08081054688,6.519920008793278,0.14379476010799408
16,base,state,all,0.8999999999999999,15428.068359375,201200.14916992188,6.669102362356123,0.13007161021232605
16,base,state,all,0.9499999999999997,7337.9365234375,208538.08569335938,6.548534642592538,0.15155132114887238
16,base,state,all,0.9999999999999998,7792.2685546875,216330.35424804688,6.453576988993373,0.09367541968822479
16,base_control,state,all,0.02,2479.997802734375,2479.997802734375,3.7014892578125,0.028358209878206253
16,base_control,state,all,0.04,3806.16064453125,6286.158447265625,4.6911630203474814,0.03731343150138855
16,base_control,state,all,0.06,6422.56884765625,12708.727294921875,6.31960581547582,0.05216095596551895
16,base_control,state,all,0.08,6915.27392578125,19624.001220703125,7.319657299777369,0.03283582255244255
16,base_control,state,all,0.1,8460.822265625,28084.823486328125,8.378527293057317,0.022354694083333015
16,base_control,state,all,0.12000000000000001,5890.404296875,33975.227783203125,8.447346539831706,0.04477611929178238
16,base_control,state,all,0.13999999999999999,3651.928955078125,37627.15673828125,8.017719313505486,0.03725782409310341
16,base_control,state,all,0.16,5408.064453125,43035.22119140625,8.02446787085703,0.03731343150138855
16,base_control,state,all,0.18,4380.35791015625,47415.5791015625,7.859369982025941,0.03731343150138855
16,base_control,state,all,0.2,6434.86328125,53850.4423828125,8.032583887651029,0.04918032884597778
16,base_control,state,all,0.25,9263.7783203125,63114.220703125,7.531529916840692,0.04176611080765724
16,base_control,state,all,0.3,14669.859375,77784.080078125,7.735091495438047,0.042362771928310394
16,base_control,state,all,0.35,13844.0791015625,91628.1591796875,7.810105623907901,0.04295942932367325
16,base_control,state,all,0.39999999999999997,14916.72265625,106544.8818359375,7.9463664853772,0.08293556421995163
16,base_control,state,all,0.44999999999999996,9849.419921875,116394.3017578125,7.716408231093377,0.03818615898489952
16,base_control,state,all,0.49999999999999994,17702.97265625,134097.2744140625,8.001030692963157,0.03102625347673893
16,base_control,state,all,0.5499999999999999,13130.314453125,147227.5888671875,7.985441713249851,0.02981514483690262
16,base_control,state,all,0.5999999999999999,17777.462890625,165005.0517578125,8.203900549784343,0.049522675573825836
16,base_control,state,all,0.6499999999999999,10665.1474609375,175670.19921875,8.062334169477719,0.05190930888056755
16,base_control,state,all,0.7,18938.78125,194608.98046875,8.29358535984445,0.04176611080765724
16,base_control,state,all,0.7499999999999998,13267.8583984375,207876.8388671875,8.26843955559395,0.0513126514852047
16,base_control,state,all,0.7999999999999998,13370.6748046875,221247.513671875,8.250270860718015,0.04534606263041496
16,base_control,state,all,0.8499999999999999,14705.41015625,235952.923828125,8.281083909315447,0.044152747839689255
16,base_control,state,all,0.8999999999999999,10500.7119140625,246453.6357421875,8.169101917272283,0.0513126514852047
16,base_control,state,all,0.9499999999999997,12299.1328125,258752.7685546875,8.12538133316651,0.08412887901067734
16,base_control,state,all,0.9999999999999998,11432.0810546875,270184.849609375,8.060166749481668,0.014319809153676033
16,base,correctness_base,all,0.02,494.6960754394531,494.6960754394531,0.7383523514021688,0.6716417670249939
16,base,correctness_base,all,0.04,18618.298828125,19112.994903564453,14.263429032510786,0.6597015261650085
16,base,correctness_base,all,0.06,10741.32421875,29854.319122314453,14.845509260225983,0.32786884903907776
16,base,correctness_base,all,0.08,2105.922119140625,31960.241241455078,11.921015009867617,0.6686567068099976
16,base,correctness_base,all,0.1,16990.24609375,48950.48733520508,14.603367343438268,0.6512667536735535
16,base,correctness_base,all,0.12000000000000001,17789.44921875,66739.93655395508,16.593718685717324,0.3388059735298157
16,base,correctness_base,all,0.13999999999999999,3878.670166015625,70618.6067199707,15.047646861276519,0.6587183475494385
16,base,correctness_base,all,0.16,12813.0849609375,83431.6916809082,15.556906895563715,0.7134328484535217
16,base,correctness_base,all,0.18,19327.90625,102759.5979309082,17.03291860283577,0.3462686538696289
16,base,correctness_base,all,0.2,20126.408203125,122886.0061340332,18.330251511639798,0.6378539800643921
16,base,correctness_base,all,0.25,45881.21875,168767.2248840332,20.139286979001575,0.3150358200073242
16,base,correctness_base,all,0.3,16827.1015625,185594.3264465332,18.4560786044683,0.6622911691665649
16,base,correctness_base,all,0.35,43303.10546875,228897.4319152832,19.51052096107085,0.6652745008468628
16,base,correctness_base,all,0.39999999999999997,31600.09375,260497.5256652832,19.42851474233914,0.334725558757782
16,base,correctness_base,all,0.44999999999999996,13219.884765625,273717.4104309082,18.146208593934514,0.6628878712654114
16,base,correctness_base,all,0.49999999999999994,38811.98046875,312529.3908996582,18.64733835916815,0.66050124168396
16,base,correctness_base,all,0.5499999999999999,40374.48828125,352903.8791809082,19.141068459126117,0.3542039394378662
16,base,correctness_base,all,0.5999999999999999,9040.603515625,361944.4826965332,17.995549281386825,0.6497613787651062
16,base,correctness_base,all,0.6499999999999999,34618.33203125,396562.8147277832,18.200138360080004,0.6652745008468628
16,base,correctness_base,all,0.7,40639.09375,437201.9084777832,18.632086446954325,0.36455848813056946
16,base,correctness_base,all,0.7499999999999998,5229.61328125,442431.5217590332,17.598008104651097,0.6742243766784668
16,base,correctness_base,all,0.7999999999999998,40115.09765625,482546.6194152832,17.994056733239482,0.6736277341842651
16,base,correctness_base,all,0.8499999999999999,20314.58984375,502861.2092590332,17.648587697295238,0.33233892917633057
16,base,correctness_base,all,0.8999999999999999,17529.169921875,520390.3791809082,17.249175616722734,0.6599045395851135
16,base,correctness_base,all,0.9499999999999997,37712.46875,558102.8479309082,17.52560364047443,0.6616945266723633
16,base,correctness_base,all,0.9999999999999998,43651.8828125,601754.7307434082,17.951574557543278,0.3233890235424042
16,base,multitask_dual,all,0.02,4163.31201171875,4163.31201171875,6.2138985249533585,0.004477611742913723
16,base,multitask_dual,all,0.04,10344.2275390625,14507.53955078125,10.826522052821828,0.10149253904819489
16,base,multitask_dual,all,0.06,14732.58203125,29240.12158203125,14.540090294396444,0.09239940345287323
16,base,multitask_dual,all,0.08,15498.4580078125,44738.57958984375,16.687273252459438,0.18208955228328705
16,base,multitask_dual,all,0.1,13713.1181640625,58451.69775390625,17.43785732515103,0.08792846649885178
16,base,multitask_dual,all,0.12000000000000001,20816.85546875,79268.55322265625,19.708740234375,0.1313432902097702
16,base,multitask_dual,all,0.13999999999999999,16354.458984375,95623.01220703125,20.375668486475867,0.15797317028045654
16,base,multitask_dual,all,0.16,13610.9296875,109233.94189453125,20.36806673401664,0.19402985274791718
16,base,multitask_dual,all,0.18,15284.30078125,124518.24267578125,20.63952306908358,0.22089552879333496
16,base,multitask_dual,all,0.2,9700.482421875,134218.72509765625,20.020692884495265,0.24441133439540863
16,base,multitask_dual,all,0.25,24136.7890625,158355.51416015625,18.896839398586664,0.33651551604270935
16,base,multitask_dual,all,0.3,10526.3056640625,168881.81982421875,16.7941348273885,0.2959427237510681
16,base,multitask_dual,all,0.35,17691.09375,186572.91357421875,15.902907737318339,0.3681384325027466
16,base,multitask_dual,all,0.39999999999999997,13809.701171875,200382.61474609375,14.945004083091717,0.23866349458694458
16,base,multitask_dual,all,0.44999999999999996,13913.0859375,214295.70068359375,14.206821843250713,0.5316229462623596
16,base,multitask_dual,all,0.49999999999999994,13516.75390625,227812.45458984375,13.592628555479937,0.3460620641708374
16,base,multitask_dual,all,0.5499999999999999,17830.015625,245642.47021484375,13.323342746371088,0.3476445972919464
16,base,multitask_dual,all,0.5999999999999999,16390.83984375,262033.31005859375,13.02805698098711,0.4409308135509491
16,base,multitask_dual,all,0.6499999999999999,8930.7578125,270964.06787109375,12.435819352475733,0.32995226979255676
16,base,multitask_dual,all,0.7,11985.9111328125,282949.97900390625,12.058383933684476,0.45942723751068115
16,base,multitask_dual,all,0.7499999999999998,9846.9677734375,292796.94677734375,11.64619334065247,0.2511933147907257
16,base,multitask_dual,all,0.7999999999999998,12228.11328125,305025.06005859375,11.374317039884914,0.4284009635448456
16,base,multitask_dual,all,0.8499999999999999,12419.724609375,317444.78466796875,11.141149919909056,0.3842482268810272
16,base,multitask_dual,all,0.8999999999999999,11630.3671875,329075.15185546875,10.907724878367489,0.28520286083221436
16,base,multitask_dual,all,0.9499999999999997,12034.1865234375,341109.33837890625,10.71155089900789,0.4976133704185486
16,base,multitask_dual,all,0.9999999999999998,6066.82958984375,347176.16796875,10.35697526830196,0.45525062084198
16,base,multitask_triple_base,all,0.02,4402.8349609375,4402.8349609375,6.571395464085821,0.0
16,base,multitask_triple_base,all,0.04,16038.5166015625,20441.3515625,15.254739972014926,0.10746268928050995
16,base,multitask_triple_base,all,0.06,19657.90625,40099.2578125,19.93995913102934,0.06259314715862274
16,base,multitask_triple_base,all,0.08,17601.142578125,57700.400390625,21.521969560098842,0.09104477614164352
16,base,multitask_triple_base,all,0.1,16125.048828125,73825.44921875,22.024298692944512,0.18479880690574646
16,base,multitask_triple_base,all,0.12000000000000001,19253.111328125,93078.560546875,23.142357172271257,0.12238805741071701
16,base,multitask_triple_base,all,0.13999999999999999,11236.107421875,104314.66796875,22.227715314031535,0.11922504007816315
16,base,multitask_triple_base,all,0.16,14007.921875,118322.58984375,22.062761484943127,0.10895522683858871
16,base,multitask_triple_base,all,0.18,9759.0234375,128081.61328125,21.23016961399801,0.3149253726005554
16,base,multitask_triple_base,all,0.2,11211.89453125,139293.5078125,20.777671213081742,0.2682563364505768
16,base,multitask_triple_base,all,0.25,20601.9609375,159895.46875,19.080604862768496,0.2714797258377075
16,base,multitask_triple_base,all,0.3,19872.888671875,179768.357421875,17.876726076161,0.2255370020866394
16,base,multitask_triple_base,all,0.35,20799.826171875,200568.18359375,17.095821990602627,0.3502386808395386
16,base,multitask_triple_base,all,0.39999999999999997,26360.640625,226928.82421875,16.924882474548777,0.2935560941696167
16,base,multitask_triple_base,all,0.44999999999999996,18701.06640625,245629.890625,16.284134886303367,0.23269690573215485
16,base,multitask_triple_base,all,0.49999999999999994,9877.8505859375,255507.7412109375,15.245091957693168,0.2643198072910309
16,base,multitask_triple_base,all,0.5499999999999999,12576.27734375,268084.0185546875,14.540544478748576,0.3148479461669922
16,base,multitask_triple_base,all,0.5999999999999999,9772.4716796875,277856.490234375,13.81477105525655,0.4439140856266022
16,base,multitask_triple_base,all,0.6499999999999999,9564.7392578125,287421.2294921875,13.191116136224126,0.4176611006259918
16,base,multitask_triple_base,all,0.7,11655.5908203125,299076.8203125,12.745656096846368,0.42899763584136963
16,base,multitask_triple_base,all,0.7499999999999998,11107.3974609375,310184.2177734375,12.337783611369376,0.5137231945991516
16,base,multitask_triple_base,all,0.7999999999999998,6621.96484375,316806.1826171875,11.813632494954227,0.4152744710445404
16,base,multitask_triple_base,all,0.8499999999999999,11124.1083984375,327930.291015625,11.509152810010354,0.19033414125442505
16,base,multitask_triple_base,all,0.8999999999999999,9338.8115234375,337269.1025390625,11.17932654509803,0.3329355716705322
16,base,multitask_triple_base,all,0.9499999999999997,4468.56201171875,341737.66455078125,10.731281662765937,0.3884248435497284
16,base,multitask_triple_base,all,0.9999999999999998,5065.474609375,346803.13916015625,10.345847055880082,0.4600238800048828
16,instruct,attribute,all,0.02,1904.5142822265625,1904.5142822265625,2.842558630188899,0.11641791462898254
16,instruct,attribute,all,0.04,14018.021484375,15922.535766601562,11.882489378060868,0.0701492577791214
16,instruct,attribute,all,0.06,14321.2412109375,30243.776977539062,15.03917303706567,0.11028315871953964
16,instruct,attribute,all,0.08,12679.310546875,42923.08752441406,16.010103515260745,0.05820895731449127
16,instruct,attribute,all,0.1,17353.611328125,60276.69885253906,17.98230872689113,0.05365126579999924
16,instruct,attribute,all,0.12000000000000001,14111.275390625,74387.97424316406,18.495269578111404,0.0746268630027771
16,instruct,attribute,all,0.13999999999999999,14079.5458984375,88467.52014160156,18.850952512593558,0.0953800305724144
16,instruct,attribute,all,0.16,11034.4013671875,99501.92150878906,18.5534069567013,0.20447760820388794
16,instruct,attribute,all,0.18,13966.736328125,113468.65783691406,18.807998978437602,0.1268656700849533
16,instruct,attribute,all,0.2,13464.3525390625,126933.01037597656,18.933921595461896,0.18330849707126617
16,instruct,attribute,all,0.25,18482.310546875,145415.32092285156,17.35266359461236,0.2177804410457611
16,instruct,attribute,all,0.3,13135.5712890625,158550.89221191406,15.76679516824921,0.3997613489627838
16,instruct,attribute,all,0.35,20490.396484375,179041.28869628906,15.260934938313081,0.446300745010376
16,instruct,attribute,all,0.39999999999999997,15655.4150390625,194696.70373535156,14.520935541121089,0.3794749677181244
16,instruct,attribute,all,0.44999999999999996,8828.6787109375,203525.38244628906,13.492799154487475,0.35799524188041687
16,instruct,attribute,all,0.49999999999999994,8506.779296875,212032.16174316406,12.651083636226973,0.31443914771080017
16,instruct,attribute,all,0.5499999999999999,9765.576171875,221797.73791503906,12.030034057332488,0.3506261110305786
16,instruct,attribute,all,0.5999999999999999,6992.14404296875,228789.8819580078,11.375224081838006,0.3693317472934723
16,instruct,attribute,all,0.6499999999999999,16789.373046875,245579.2550048828,11.270790536733344,0.3961814045906067
16,instruct,attribute,all,0.7,12905.6416015625,258484.8966064453,11.015763759064365,0.30071601271629333
16,instruct,attribute,all,0.7499999999999998,16122.6708984375,274607.5675048828,10.922698679642131,0.4176611006259918
16,instruct,attribute,all,0.7999999999999998,7118.38427734375,281725.95178222656,10.505498444353453,0.4254176914691925
16,instruct,attribute,all,0.8499999999999999,9270.0419921875,290995.99377441406,10.212894176619312,0.36873510479927063
16,instruct,attribute,all,0.8999999999999999,6047.162109375,297043.15588378906,9.845972882223112,0.5710024237632751
16,instruct,attribute,all,0.9499999999999997,5572.748046875,302615.90393066406,9.502776069419502,0.43377089500427246
16,instruct,attribute,all,0.9999999999999998,4192.103515625,306808.00744628906,9.152710463479284,0.48926016688346863
16,instruct_control,attribute,all,0.02,1856.5821533203125,1856.5821533203125,2.7710181392840485,0.06268656998872757
16,instruct_control,attribute,all,0.04,11928.373046875,13784.955200195312,10.287280000145756,0.09850746393203735
16,instruct_control,attribute,all,0.06,15790.1884765625,29575.143676757812,14.706685070491204,0.035767510533332825
16,instruct_control,attribute,all,0.08,16504.345703125,46079.48937988281,17.187426102156962,0.038805969059467316
16,instruct_control,attribute,all,0.1,16842.4921875,62921.98156738281,18.77147421461301,0.1043219119310379
16,instruct_control,attribute,all,0.12000000000000001,13978.77734375,76900.75891113281,19.120029565174743,0.09850746393203735
16,instruct_control,attribute,all,0.13999999999999999,20013.576171875,96914.33508300781,20.650827846368593,0.0953800305724144
16,instruct_control,attribute,all,0.16,14810.6953125,111725.03039550781,20.83256207262872,0.09402985125780106
16,instruct_control,attribute,all,0.18,16884.037109375,128609.06750488281,21.317597796267663,0.09552238881587982
16,instruct_control,attribute,all,0.2,20806.546875,149415.6143798828,22.28753197790615,0.14605067670345306
16,instruct_control,attribute,all,0.25,39143.89453125,188559.5089111328,22.501134714932316,0.03221957013010979
16,instruct_control,attribute,all,0.3,42154.3359375,230713.8448486328,22.942904221224424,0.09307876229286194
16,instruct_control,attribute,all,0.35,45197.1328125,275910.9776611328,23.51781262028067,0.06682577729225159
16,instruct_control,attribute,all,0.39999999999999997,30166.2890625,306077.2667236328,22.82795843702512,0.1026253029704094
16,instruct_control,attribute,all,0.44999999999999996,49058.16796875,355135.4346923828,23.54385008567905,0.09844869375228882
16,instruct_control,attribute,all,0.49999999999999994,39390.8359375,394526.2706298828,23.539753617534775,0.16885441541671753
16,instruct_control,attribute,all,0.5499999999999999,32098.7421875,426625.0128173828,23.139611260909195,0.09302325546741486
16,instruct_control,attribute,all,0.5999999999999999,40350.390625,466975.4034423828,23.217590784188477,0.09546539932489395
16,instruct_control,attribute,all,0.6499999999999999,49918.77734375,516894.1807861328,23.722712413884658,0.040572792291641235
16,instruct_control,attribute,all,0.7,52223.29296875,569117.4737548828,24.253887652029952,0.1742243468761444
16,instruct_control,attribute,all,0.7499999999999998,40104.96484375,609222.4385986328,24.23222777927023,0.16467781364917755
16,instruct_control,attribute,all,0.7999999999999998,39710.86328125,648933.3018798828,24.198579329525405,0.0948687419295311
16,instruct_control,attribute,all,0.8499999999999999,38212.64453125,687145.9464111328,24.116307388170174,0.10322196036577225
16,instruct_control,attribute,all,0.8999999999999999,32282.8515625,719428.7979736328,23.846623950864558,0.09665871411561966
16,instruct_control,attribute,all,0.9499999999999997,57721.875,777150.6729736328,24.404166210508173,0.0871121734380722
16,instruct_control,attribute,all,0.9999999999999998,49116.9453125,826267.6182861328,24.649253252770883,0.10739856958389282
16,instruct,state,all,0.02,2470.7275390625,2470.7275390625,3.6876530433768657,0.028358209878206253
16,instruct,state,all,0.04,6246.11279296875,8716.84033203125,6.505104725396455,0.04029850661754608
16,instruct,state,all,0.06,5446.025390625,14162.86572265625,7.042698022205992,0.046199701726436615
16,instruct,state,all,0.08,3601.28857421875,17764.154296875,6.6259434154699735,0.10149253904819489
16,instruct,state,all,0.1,5890.8623046875,23655.0166015625,7.0569858596546835,0.059612520039081573
16,instruct,state,all,0.12000000000000001,4134.880859375,27789.8974609375,6.909472267761686,0.05970149487257004
16,instruct,state,all,0.13999999999999999,6406.92236328125,34196.81982421875,7.286771750312966,0.07749627530574799
16,instruct,state,all,0.16,5892.41748046875,40089.2373046875,7.47515146460703,0.031343284994363785
16,instruct,state,all,0.18,6423.96728515625,46513.20458984375,7.709796882122286,0.06716418266296387
16,instruct,state,all,0.2,4887.20458984375,51400.4091796875,7.667125474297062,0.05812220647931099
16,instruct,state,all,0.25,8917.9765625,60318.3857421875,7.197898059926909,0.07279236614704132
16,instruct,state,all,0.3,10272.3134765625,70590.69921875,7.019759269963206,0.05071599408984184
16,instruct,state,all,0.35,9832.046875,80422.74609375,6.854990290977668,0.0859188586473465
16,instruct,state,all,0.39999999999999997,11268.5205078125,91691.2666015625,6.838549120044936,0.08472554385662079
16,instruct,state,all,0.44999999999999996,8552.48046875,100243.7470703125,6.645700548283777,0.10799523442983627
16,instruct,state,all,0.49999999999999994,7913.5185546875,108157.265625,6.453297471658711,0.14916467666625977
